age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,wishlist_to_view_ratio,active_engagement_ratio,category_commitment_score,exploration_score,engagement_depth_score,brand_loyalty_score,wishlist_to_cart_ratio,click_engagement_rate,value_per_click,category_breadth_score,rating_concentration,repurchase
43,4,2,4,0,0.5,2.0,2,21.95,130000,4.7,13,0.0334,0.0,0.5454545454545454,0.33399999999999996,0.4,0.7142857142857143,1.3333333333333333,0.0,1.2,43333.333333333336,4.333333333333333,0.15698,0
43,7,2,2,0,0.2857,1.0,3,12.89,3084000,4.0,13,0.0365,0.0,0.3333333333333333,0.40149999999999997,1.0,0.7857142857142857,0.5,0.0,0.5,1028000.0,3.25,0.146,0
43,22,7,3,11,0.3182,0.4286,3,10.59,7092000,3.9,13,0.1459,0.4782608695652174,0.22727272727272727,6.2737,0.75,3.0714285714285716,0.75,2.75,0.43478260869565216,886500.0,3.25,0.56901,1
43,7,5,4,4,0.7143,0.8,1,4.03,843000,4.0,13,0.0699,0.5,0.42857142857142855,1.3980000000000001,0.2,1.4285714285714286,2.0,0.8,1.125,140500.0,6.5,0.2796,0
43,9,5,3,2,0.5556,0.6,3,2.41,0,3.9,13,0.0578,0.2,0.4,1.0981999999999998,0.75,1.3571428571428572,0.75,0.5,0.8,0.0,3.25,0.22541999999999998,0
43,1,0,3,3,0.0,0.0,5,28.16,0,4.0,13,0.0213,1.5,0.375,0.1491,1.25,0.5,0.5,0.75,1.5,0.0,2.1666666666666665,0.0852,0
26,4,2,0,2,0.5,0.0,5,18.0,921000,4.0,8,0.04,0.4,0.2222222222222222,0.32,5.0,0.8888888888888888,0.0,2.0,0.4,307000.0,1.3333333333333333,0.16,0
26,13,9,7,3,0.6923,0.7778,5,13.47,8392000,4.0,8,0.14,0.21428571428571427,0.48484848484848486,4.48,0.625,3.5555555555555554,1.1666666666666667,0.375,1.1428571428571428,839200.0,1.3333333333333333,0.56,0
26,16,10,5,4,0.625,0.5,5,5.37,461000,4.0,8,0.152,0.23529411764705882,0.4166666666666667,5.32,0.8333333333333334,3.888888888888889,0.8333333333333334,0.6666666666666666,0.8823529411764706,41909.09090909091,1.3333333333333333,0.608,0
26,41,19,6,5,0.4634,0.3158,8,21.67,1698000,3.1,8,0.324,0.11904761904761904,0.3472222222222222,23.004,1.1428571428571428,7.888888888888889,0.6666666666666666,0.7142857142857143,0.5952380952380952,84900.0,0.8888888888888888,1.0044,1
26,11,6,2,3,0.5455,0.3333,2,6.24,5963000,4.7,8,0.112,0.25,0.34782608695652173,2.464,0.6666666666666666,2.4444444444444446,0.6666666666666666,1.0,0.6666666666666666,851857.1428571428,2.6666666666666665,0.5264,1
26,10,8,4,3,0.8,0.5,8,10.56,0,4.1,8,0.1,0.2727272727272727,0.46153846153846156,2.5,1.6,2.7777777777777777,0.4444444444444444,0.6,1.0909090909090908,0.0,0.8888888888888888,0.41,0
26,12,5,5,3,0.4167,1.0,1,5.26,4331000,4.8,8,0.108,0.23076923076923078,0.38461538461538464,2.7,0.16666666666666666,2.7777777777777777,2.5,0.5,0.7692307692307693,721833.3333333334,4.0,0.5184,0
26,0,0,1,2,0.0,0.0,1,7.66,127000,4.6,8,0.024,2.0,0.25,0.07200000000000001,0.5,0.3333333333333333,0.5,1.0,1.0,127000.0,4.0,0.1104,0
26,39,30,18,14,0.7692,0.6,8,3.52,1314000,3.1,4,0.4402,0.35,0.47058823529411764,44.4602,0.42105263157894735,20.2,2.0,0.7368421052631579,1.2,42387.096774193546,0.4444444444444444,1.36462,0
26,1,0,0,5,0.0,0.0,2,3.83,0,4.5,4,0.0256,2.5,0.0,0.15360000000000001,2.0,1.2,0.0,5.0,0.0,0.0,1.3333333333333333,0.11520000000000001,0
26,27,18,9,20,0.6667,0.5,5,20.62,9223000,4.6,4,0.3291,0.7142857142857143,0.36,24.3534,0.5,14.8,1.5,2.0,0.9642857142857143,485421.05263157893,0.6666666666666666,1.51386,0
26,18,15,8,6,0.8333,0.5333,4,2.15,569000,4.3,4,0.2051,0.3157894736842105,0.4791666666666667,9.6397,0.4444444444444444,9.4,1.6,0.6666666666666666,1.2105263157894737,35562.5,0.8,0.88193,0
26,8,6,3,4,0.75,0.5,3,11.32,1866000,3.7,6,0.1769,0.4444444444444444,0.4090909090909091,3.7149,0.75,3.0,0.75,1.0,1.0,266571.4285714286,1.5,0.6545300000000001,0
26,16,11,6,3,0.6875,0.5455,1,4.15,0,4.0,6,0.2769,0.17647058823529413,0.4594594594594595,9.968399999999999,0.14285714285714285,5.142857142857143,3.0,0.42857142857142855,1.0,0.0,3.0,1.1076,0
26,13,9,2,3,0.6923,0.2222,8,2.98,2525000,3.9,6,0.2231,0.21428571428571427,0.39285714285714285,6.0237,2.6666666666666665,3.857142857142857,0.2222222222222222,1.0,0.7857142857142857,252500.0,0.6666666666666666,0.8700899999999999,0
26,4,2,3,1,0.5,1.5,2,13.09,8088000,4.0,6,0.0846,0.2,0.45454545454545453,0.846,0.5,1.4285714285714286,1.0,0.25,1.0,2696000.0,2.0,0.3384,0
26,6,2,2,3,0.3333,1.0,3,13.03,5172000,3.5,6,0.1077,0.42857142857142855,0.2857142857142857,1.4001000000000001,1.0,1.8571428571428572,0.5,1.0,0.5714285714285714,1724000.0,1.5,0.37695,0
26,6,3,1,7,0.5,0.3333,4,5.84,0,4.9,6,0.1308,1.0,0.2222222222222222,2.2236,2.0,2.4285714285714284,0.2,3.5,0.5714285714285714,0.0,1.2,0.64092,0
21,17,13,4,2,0.7647,0.3077,4,10.46,69000,4.9,9,0.1204,0.1111111111111111,0.4594594594594595,4.3344,0.8,3.6,0.8,0.4,0.9444444444444444,4928.571428571428,1.8,0.58996,1
21,21,13,5,15,0.619,0.3846,12,16.86,257000,4.1,9,0.1681,0.6818181818181818,0.32727272727272727,9.0774,2.0,5.4,0.38461538461538464,2.5,0.8181818181818182,18357.14285714286,0.6923076923076923,0.68921,1
21,16,10,9,8,0.625,0.9,3,19.04,4077000,4.0,9,0.1345,0.47058823529411764,0.4318181818181818,5.7835,0.3,4.3,2.25,0.8,1.1176470588235294,370636.36363636365,2.25,0.538,1
21,28,16,8,8,0.5714,0.5,4,17.92,7459000,4.9,9,0.1793,0.27586206896551724,0.39344262295081966,10.758,0.4444444444444444,6.0,1.6,0.8888888888888888,0.8275862068965517,438764.70588235295,1.8,0.87857,0
21,4,1,3,4,0.25,3.0,6,7.07,2325000,3.5,9,0.042,0.8,0.3076923076923077,0.504,1.5,1.2,0.42857142857142855,1.0,0.8,1162500.0,1.2857142857142858,0.14700000000000002,0
21,15,5,1,7,0.3333,0.2,3,10.43,767000,3.8,9,0.0868,0.4375,0.20689655172413793,2.4304,1.5,2.8,0.25,3.5,0.375,127833.33333333333,2.25,0.32983999999999997,0
21,15,11,9,20,0.7333,0.8182,6,12.29,3080000,2.3,9,0.1653,1.25,0.35714285714285715,9.0915,0.6,5.5,1.2857142857142858,2.0,1.25,256666.66666666666,1.2857142857142858,0.38019,0
21,12,6,3,5,0.5,0.5,4,18.23,6956000,4.3,9,0.0896,0.38461538461538464,0.3333333333333333,2.3296,1.0,2.6,0.6,1.25,0.6923076923076923,993714.2857142857,1.8,0.38527999999999996,1
21,2,1,0,1,0.5,0.0,5,9.51,433000,4.7,9,0.014,0.3333333333333333,0.2,0.056,5.0,0.4,0.0,1.0,0.3333333333333333,216500.0,1.5,0.0658,0
30,5,3,3,6,0.6,1.0,3,4.46,131000,4.5,14,0.0492,1.0,0.3333333333333333,0.8364,0.75,1.1333333333333333,0.75,1.5,1.0,32750.0,3.5,0.2214,1
30,4,2,3,0,0.5,1.5,5,10.16,2126000,3.8,14,0.0225,0.0,0.5,0.20249999999999999,1.25,0.6,0.5,0.0,1.0,708666.6666666666,2.3333333333333335,0.08549999999999999,0
30,24,15,10,16,0.625,0.6667,4,28.51,305000,4.0,14,0.1537,0.64,0.3787878787878788,9.9905,0.36363636363636365,4.333333333333333,2.0,1.4545454545454546,1.0,19062.5,2.8,0.6148,1
30,5,2,1,1,0.4,0.5,7,5.92,8366000,3.1,14,0.0328,0.16666666666666666,0.3,0.2952,3.5,0.6,0.125,0.5,0.5,2788666.6666666665,1.75,0.10168,1
30,13,6,3,4,0.4615,0.5,1,14.91,379000,4.5,14,0.0594,0.2857142857142857,0.3333333333333333,1.5444,0.25,1.7333333333333334,1.5,1.0,0.6428571428571429,54142.857142857145,7.0,0.2673,0
30,8,3,1,3,0.375,0.3333,4,5.05,417000,3.6,14,0.0369,0.3333333333333333,0.25,0.5535,2.0,1.0,0.2,1.5,0.4444444444444444,104250.0,2.8,0.13284,0
30,7,4,3,5,0.5714,0.75,4,25.48,4682000,4.5,14,0.043,0.625,0.35,0.817,1.0,1.2666666666666666,0.6,1.25,0.875,936400.0,2.8,0.19349999999999998,0
30,17,7,4,4,0.4118,0.5714,4,19.03,0,3.3,14,0.0656,0.2222222222222222,0.3333333333333333,2.0992,0.8,2.1333333333333333,0.8,0.8,0.6111111111111112,0.0,2.8,0.21648,0
30,18,12,4,13,0.6667,0.3333,9,24.6,387000,4.0,14,0.1148,0.6842105263157895,0.3333333333333333,5.3956,1.8,3.1333333333333333,0.4,2.6,0.8421052631578947,29769.23076923077,1.4,0.4592,1
30,11,6,1,5,0.5455,0.1667,3,7.89,13043000,3.0,14,0.0533,0.4166666666666667,0.2916666666666667,1.2259,1.5,1.5333333333333334,0.25,2.5,0.5833333333333334,1863285.7142857143,3.5,0.1599,0
30,5,2,2,4,0.4,1.0,2,2.62,689000,3.0,14,0.0287,0.6666666666666666,0.2857142857142857,0.3731,0.6666666666666666,0.8666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,229666.66666666666,4.666666666666667,0.0861,0
30,15,11,7,7,0.7333,0.6364,7,8.65,1873000,4.0,14,0.0881,0.4375,0.43902439024390244,3.524,0.875,2.6666666666666665,0.875,0.875,1.125,156083.33333333334,1.75,0.3524,0
30,45,28,15,13,0.6222,0.5357,10,8.44,2516000,4.0,14,0.2275,0.2826086956521739,0.4215686274509804,22.9775,0.625,6.733333333333333,1.3636363636363635,0.8125,0.9347826086956522,86758.62068965517,1.2727272727272727,0.91,1
30,4,2,3,2,0.5,1.5,5,0.78,73000,4.4,14,0.0246,0.4,0.4166666666666667,0.2706,1.25,0.7333333333333333,0.5,0.5,1.0,24333.333333333332,2.3333333333333335,0.10824000000000002,0
46,9,7,3,1,0.7778,0.4286,7,4.44,8755000,4.2,1,1.0,0.1,0.47619047619047616,20.0,1.75,10.0,0.375,0.25,1.0,1094375.0,0.125,4.2,0
62,35,25,17,9,0.7143,0.68,13,9.98,54000,4.3,9,0.2506,0.25,0.4827586206896552,21.5516,0.7222222222222222,8.6,1.2142857142857142,0.5,1.1666666666666667,2076.923076923077,0.6428571428571429,1.07758,1
62,3,1,1,1,0.3333,1.0,2,6.72,1194000,4.2,9,0.023,0.25,0.2857142857142857,0.138,1.0,0.6,0.3333333333333333,0.5,0.5,597000.0,3.0,0.0966,0
62,13,8,5,7,0.6154,0.625,10,10.38,20993000,3.8,9,0.0972,0.5,0.38235294117647056,3.2076,1.6666666666666667,3.3,0.45454545454545453,1.1666666666666667,0.9285714285714286,2332555.5555555555,0.8181818181818182,0.36935999999999997,1
62,15,9,6,6,0.6,0.6667,3,20.71,1163000,4.1,9,0.1074,0.375,0.40540540540540543,3.8663999999999996,0.42857142857142855,3.6,1.5,0.8571428571428571,0.9375,116300.0,2.25,0.44033999999999995,1
62,33,14,2,8,0.4242,0.1429,11,1.41,2240000,4.6,9,0.1739,0.23529411764705882,0.27586206896551724,9.9123,3.6666666666666665,5.7,0.16666666666666666,2.6666666666666665,0.47058823529411764,149333.33333333334,0.75,0.79994,1
62,11,6,4,7,0.5455,0.6667,1,0.1,13365000,3.7,9,0.0742,0.5833333333333334,0.3448275862068966,2.0776,0.2,2.8,2.0,1.4,0.8333333333333334,1909285.7142857143,4.5,0.27454,0
62,15,10,5,6,0.6667,0.5,7,10.8,8773000,4.0,9,0.1023,0.375,0.40540540540540543,3.6828000000000003,1.1666666666666667,3.6,0.625,1.0,0.9375,797545.4545454546,1.125,0.4092,0
62,14,8,2,5,0.5714,0.25,7,3.09,127000,4.4,9,0.0818,0.3333333333333333,0.3333333333333333,2.3722,2.3333333333333335,2.9,0.25,1.6666666666666667,0.6666666666666666,14111.111111111111,1.125,0.35992,0
62,14,6,5,9,0.4286,0.8333,3,9.54,4474000,4.0,9,0.0895,0.6,0.3142857142857143,3.0429999999999997,0.5,3.4,1.25,1.5,0.7333333333333333,639142.8571428572,2.25,0.358,0
18,3,1,2,0,0.3333,2.0,3,20.93,3120000,4.3,2,0.2162,0.0,0.42857142857142855,1.2972000000000001,1.0,2.0,0.5,0.0,0.75,1560000.0,0.5,0.9296599999999999,0
18,11,8,5,5,0.7273,0.625,3,18.0,0,4.0,2,0.7838,0.4166666666666667,0.43333333333333335,22.7302,0.5,9.666666666666666,1.25,0.8333333333333334,1.0833333333333333,0.0,0.5,3.1352,0
19,4,3,3,2,0.75,1.0,6,42.57,2682000,4.3,9,0.0471,0.4,0.46153846153846156,0.5652,1.5,1.2,0.42857142857142855,0.5,1.2,670500.0,1.2857142857142858,0.20253000000000002,0
19,4,3,1,2,0.75,0.3333,1,5.75,984000,3.7,9,0.0404,0.4,0.36363636363636365,0.40399999999999997,0.5,1.0,0.5,1.0,0.8,246000.0,4.5,0.14948,0
19,2,1,1,4,0.5,1.0,4,22.07,349000,2.8,9,0.037,1.3333333333333333,0.2222222222222222,0.296,2.0,0.8,0.2,2.0,0.6666666666666666,174500.0,1.8,0.10359999999999998,0
19,8,5,5,1,0.625,1.0,3,10.71,17145000,4.6,9,0.0741,0.1111111111111111,0.5,1.4079,0.5,1.9,1.25,0.16666666666666666,1.1111111111111112,2857500.0,2.25,0.34086,0
19,11,5,3,5,0.4545,0.6,6,9.38,1197000,4.1,9,0.1044,0.4166666666666667,0.32,2.5056000000000003,1.5,2.4,0.42857142857142855,1.25,0.6666666666666666,199500.0,1.2857142857142858,0.42804,1
19,12,4,3,6,0.3333,0.75,6,25.08,0,3.3,9,0.0842,0.46153846153846156,0.2692307692307692,2.105,1.5,2.5,0.42857142857142855,1.5,0.5384615384615384,0.0,1.2857142857142858,0.27786,0
19,5,3,2,0,0.6,0.6667,1,8.82,1873000,4.0,9,0.0404,0.0,0.45454545454545453,0.40399999999999997,0.3333333333333333,1.0,1.0,0.0,0.8333333333333334,468250.0,4.5,0.1616,0
19,29,23,10,12,0.7931,0.4348,12,8.26,344000,4.0,9,0.2896,0.4,0.44,21.430400000000002,1.0909090909090908,7.4,0.7692307692307693,1.0909090909090908,1.1,14333.333333333334,0.6923076923076923,1.1584,1
19,33,25,11,12,0.7576,0.44,13,9.79,3322000,4.4,9,0.2828,0.35294117647058826,0.43902439024390244,22.9068,1.0833333333333333,8.1,0.7857142857142857,1.0,1.0588235294117647,127769.23076923077,0.6428571428571429,1.24432,0
34,12,5,5,4,0.4167,1.0,6,7.44,17226000,4.0,4,0.1677,0.3076923076923077,0.37037037037037035,4.3602,1.0,5.2,0.7142857142857143,0.6666666666666666,0.7692307692307693,2871000.0,0.5714285714285714,0.6708,0
34,3,1,1,0,0.3333,1.0,3,22.32,580000,4.5,4,0.0479,0.0,0.3333333333333333,0.2395,1.5,1.0,0.25,0.0,0.5,290000.0,1.0,0.21555,0
34,22,9,5,12,0.4091,0.5556,11,13.75,1348000,2.9,4,0.3473,0.5217391304347826,0.2857142857142857,16.6704,1.8333333333333333,9.6,0.4166666666666667,2.0,0.6086956521739131,134800.0,0.3333333333333333,1.00717,1
34,30,20,14,7,0.6667,0.7,14,10.0,1191000,4.4,4,0.4371,0.22580645161290322,0.4722222222222222,31.0341,0.9333333333333333,14.2,0.9333333333333333,0.4666666666666667,1.096774193548387,56714.28571428572,0.26666666666666666,1.92324,0
64,10,8,4,2,0.8,0.5,4,19.85,11486000,4.0,1,1.0,0.18181818181818182,0.48,24.0,0.8,12.0,0.8,0.4,1.0909090909090908,1276222.2222222222,0.2,4.0,1
37,5,3,3,8,0.6,1.0,7,1.68,9273000,4.4,5,0.2188,1.3333333333333333,0.3,4.1572,1.75,3.1666666666666665,0.375,2.0,1.0,2318250.0,0.625,0.96272,0
37,5,3,4,0,0.6,1.3333,5,5.76,0,3.9,5,0.125,0.0,0.5384615384615384,1.5,1.0,2.0,0.6666666666666666,0.0,1.1666666666666667,0.0,0.8333333333333334,0.4875,0
37,3,1,2,1,0.3333,2.0,4,7.13,1207000,2.4,5,0.1042,0.25,0.375,0.7294,1.3333333333333333,1.1666666666666667,0.4,0.3333333333333333,0.75,603500.0,1.0,0.25007999999999997,0
37,13,10,7,2,0.7692,0.7,3,19.45,2156000,3.2,5,0.3958,0.14285714285714285,0.5151515151515151,12.6656,0.375,5.333333333333333,1.75,0.25,1.2142857142857142,196000.0,1.25,1.2665600000000001,1
37,7,4,0,4,0.5714,0.0,4,7.62,0,4.0,5,0.1562,0.5,0.25,2.343,4.0,2.5,0.0,4.0,0.5,0.0,1.0,0.6248,0
44,7,2,2,5,0.2857,1.0,3,13.92,0,3.5,7,0.0847,0.625,0.23529411764705882,1.3552,1.0,2.0,0.5,1.6666666666666667,0.5,0.0,1.75,0.29645,0
44,7,5,5,4,0.7143,1.0,3,21.51,2754000,4.4,7,0.1217,0.5,0.45454545454545453,2.5557,0.5,2.625,1.25,0.6666666666666666,1.25,459000.0,1.75,0.5354800000000001,0
44,16,8,5,1,0.5,0.625,2,17.32,629000,4.7,7,0.1958,0.058823529411764705,0.41935483870967744,5.874,0.3333333333333333,3.75,1.6666666666666667,0.16666666666666666,0.7647058823529411,69888.88888888889,2.3333333333333335,0.9202600000000001,1
44,14,9,6,7,0.6429,0.6667,4,13.85,241000,4.0,7,0.1958,0.4666666666666667,0.40540540540540543,7.0488,0.5714285714285714,4.5,1.2,1.0,1.0,24100.0,1.4,0.7832,0
44,10,4,5,7,0.4,1.25,7,7.8,396000,4.0,7,0.1429,0.6363636363636364,0.3333333333333333,3.7154,1.1666666666666667,3.25,0.625,1.1666666666666667,0.8181818181818182,79200.0,0.875,0.5716,0
44,13,6,4,10,0.4615,0.6667,9,1.86,17332000,3.6,7,0.2116,0.7142857142857143,0.29411764705882354,6.9828,1.8,4.125,0.4,2.0,0.7142857142857143,2476000.0,0.7,0.7617600000000001,1
44,3,2,1,1,0.6667,0.5,3,5.41,5905000,4.0,7,0.0476,0.25,0.375,0.33320000000000005,1.5,0.875,0.25,0.5,0.75,1968333.3333333333,1.75,0.1904,0
37,9,5,2,7,0.5556,0.4,1,27.01,4850000,2.6,6,0.0873,0.7,0.2916666666666667,2.0079000000000002,0.3333333333333333,3.2857142857142856,1.0,2.3333333333333335,0.7,808333.3333333334,3.0,0.22698000000000002,0
37,28,15,8,4,0.5357,0.5333,6,2.67,25155000,4.0,6,0.2073,0.13793103448275862,0.4107142857142857,11.4015,0.6666666666666666,7.857142857142857,1.1428571428571428,0.4444444444444444,0.7931034482758621,1572187.5,0.8571428571428571,0.8292,0
37,17,6,5,3,0.3529,0.8333,6,8.04,7230000,3.9,6,0.1345,0.16666666666666666,0.34375,4.1695,1.0,4.428571428571429,0.7142857142857143,0.5,0.6111111111111112,1032857.1428571428,0.8571428571428571,0.5245500000000001,1
37,6,2,0,2,0.3333,0.0,4,16.44,2348000,4.0,6,0.0473,0.2857142857142857,0.18181818181818182,0.47300000000000003,4.0,1.4285714285714286,0.0,2.0,0.2857142857142857,782666.6666666666,1.2,0.1892,0
37,37,17,5,17,0.4595,0.2941,9,16.06,1040000,4.5,6,0.3055,0.4473684210526316,0.2857142857142857,23.218,1.5,10.857142857142858,0.5,2.8333333333333335,0.5789473684210527,57777.77777777778,0.6,1.37475,1
37,32,11,6,6,0.3438,0.5455,6,0.82,5058000,3.4,6,0.2182,0.18181818181818182,0.30357142857142855,12.001,0.8571428571428571,7.857142857142857,0.8571428571428571,0.8571428571428571,0.5151515151515151,421500.0,0.8571428571428571,0.74188,1
33,1,0,2,4,0.0,0.0,2,7.21,53000,4.7,4,0.1455,2.0,0.25,1.0185,0.6666666666666666,1.4,0.6666666666666666,1.3333333333333333,1.0,53000.0,1.3333333333333333,0.68385,0
33,5,2,4,0,0.4,2.0,4,12.79,11175000,3.3,4,0.2545,0.0,0.5,2.7995,0.8,2.2,0.8,0.0,1.0,3725000.0,0.8,0.83985,0
33,8,5,4,5,0.625,0.8,3,13.92,1459000,4.3,4,0.4545,0.5555555555555556,0.391304347826087,9.999,0.6,4.4,1.0,1.0,1.0,243166.66666666666,1.0,1.95435,0
33,3,1,1,3,0.3333,1.0,5,5.43,0,4.3,4,0.1455,0.75,0.2222222222222222,1.164,2.5,1.6,0.16666666666666666,1.5,0.5,0.0,0.6666666666666666,0.6256499999999999,0
28,4,2,2,1,0.5,1.0,3,19.82,0,4.1,9,0.023,0.2,0.4,0.207,1.0,0.9,0.5,0.3333333333333333,0.8,0.0,2.25,0.0943,0
28,3,1,2,3,0.3333,2.0,4,8.15,137000,4.1,9,0.0256,0.75,0.3,0.23040000000000002,1.3333333333333333,0.9,0.4,1.0,0.75,68500.0,1.8,0.10496,0
28,18,7,4,15,0.3889,0.5714,5,17.44,2466000,4.1,9,0.1355,0.7894736842105263,0.24444444444444444,5.962000000000001,1.0,4.4,0.6666666666666666,3.0,0.5789473684210527,308250.0,1.5,0.55555,1
28,18,12,5,6,0.6667,0.4167,7,19.96,306000,4.5,9,0.1202,0.3157894736842105,0.40476190476190477,4.9282,1.1666666666666667,4.1,0.625,1.0,0.8947368421052632,23538.46153846154,1.125,0.5409,1
28,43,17,9,10,0.3953,0.5294,3,11.35,1543000,3.5,9,0.2123,0.22727272727272727,0.325,16.7717,0.3,7.9,2.25,1.0,0.5909090909090909,85722.22222222222,2.25,0.74305,0
28,35,13,11,16,0.3714,0.8462,13,8.05,1208000,3.3,9,0.2046,0.4444444444444444,0.3157894736842105,15.345,1.0833333333333333,7.5,0.7857142857142857,1.3333333333333333,0.6666666666666666,86285.71428571429,0.6428571428571429,0.67518,1
28,5,2,3,8,0.4,1.5,2,1.34,58604000,4.7,9,0.0512,1.3333333333333333,0.2631578947368421,0.9216000000000001,0.5,1.8,1.0,2.0,0.8333333333333334,19534666.666666668,3.0,0.24064000000000002,0
28,3,2,3,0,0.6667,1.5,1,10.0,8291000,4.2,9,0.0256,0.0,0.5555555555555556,0.2048,0.25,0.8,1.5,0.0,1.25,2763666.6666666665,4.5,0.10752,0
28,39,21,10,7,0.5385,0.4762,3,20.13,143000,4.5,9,0.202,0.175,0.3974358974358974,15.554,0.2727272727272727,7.7,2.5,0.6363636363636364,0.775,6500.0,2.25,0.909,0
18,18,13,4,1,0.7222,0.3077,8,7.5,0,3.8,8,0.0747,0.05263157894736842,0.4594594594594595,2.6892,1.6,4.0,0.4444444444444444,0.2,0.8947368421052632,0.0,0.8888888888888888,0.28386,0
18,45,27,14,10,0.6,0.5185,4,17.78,2290000,4.7,8,0.2158,0.21739130434782608,0.422680412371134,20.7168,0.26666666666666666,10.666666666666666,2.8,0.6666666666666666,0.8913043478260869,81785.71428571429,1.6,1.01426,1
18,18,7,4,6,0.3889,0.5714,6,3.74,57000,4.0,8,0.0809,0.3157894736842105,0.3055555555555556,2.8315,1.2,3.888888888888889,0.5714285714285714,1.2,0.5789473684210527,7125.0,1.1428571428571428,0.3236,0
18,25,19,5,7,0.76,0.2632,8,23.67,119000,4.3,8,0.1307,0.2692307692307692,0.42105263157894735,7.3192,1.3333333333333333,6.222222222222222,0.5555555555555556,1.1666666666666667,0.9230769230769231,5950.0,0.8888888888888888,0.56201,1
18,15,9,4,9,0.6,0.4444,1,9.55,82000,4.0,8,0.0809,0.5625,0.34210526315789475,2.9933,0.2,4.111111111111111,2.0,1.8,0.8125,8200.0,4.0,0.3236,0
18,45,26,11,6,0.5778,0.4231,7,30.22,850000,3.5,8,0.1971,0.13043478260869565,0.4157303370786517,17.3448,0.5833333333333334,9.777777777777779,1.375,0.5,0.8043478260869565,31481.48148148148,1.0,0.68985,1
18,5,2,2,9,0.4,1.0,8,10.91,246000,4.0,8,0.0498,1.5,0.21052631578947367,0.8964,2.6666666666666665,2.0,0.2222222222222222,3.0,0.6666666666666666,82000.0,0.8888888888888888,0.1992,1
18,30,15,11,15,0.5,0.7333,3,11.22,212000,4.2,8,0.1701,0.4838709677419355,0.3611111111111111,12.0771,0.25,7.888888888888889,2.75,1.25,0.8387096774193549,13250.0,2.0,0.71442,1
18,2,1,1,2,0.5,1.0,5,13.72,2968000,4.0,14,0.0214,0.6666666666666666,0.2857142857142857,0.1284,2.5,0.4,0.16666666666666666,1.0,0.6666666666666666,1484000.0,2.3333333333333335,0.0856,0
18,0,0,3,5,0.0,0.0,4,6.41,77000,4.0,14,0.0268,5.0,0.3333333333333333,0.2144,1.0,0.5333333333333333,0.6,1.25,3.0,77000.0,2.8,0.1072,0
18,3,2,2,5,0.6667,1.0,2,8.27,4143000,3.7,14,0.0349,1.25,0.3076923076923077,0.4188,0.6666666666666666,0.8,0.6666666666666666,1.6666666666666667,1.0,1381000.0,4.666666666666667,0.12913,0
18,5,2,3,1,0.4,1.5,1,6.92,783000,3.7,14,0.0375,0.16666666666666666,0.4166666666666667,0.4125,0.25,0.7333333333333333,1.5,0.25,0.8333333333333334,261000.0,7.0,0.13875,0
18,11,5,3,9,0.4545,0.6,1,7.38,107000,4.8,14,0.0777,0.75,0.27586206896551724,2.1756,0.25,1.8666666666666667,1.5,2.25,0.6666666666666666,17833.333333333332,7.0,0.37296,0
18,13,8,6,9,0.6154,0.75,8,6.18,18501000,4.0,14,0.1153,0.6428571428571429,0.3783783783783784,4.1508,1.1428571428571428,2.4,0.6666666666666666,1.2857142857142858,1.0,2055666.6666666667,1.5555555555555556,0.4612,1
18,13,9,5,3,0.6923,0.5556,1,17.59,414000,4.6,14,0.0885,0.21428571428571427,0.45161290322580644,2.655,0.16666666666666666,2.0,2.5,0.5,1.0,41400.0,7.0,0.40709999999999996,0
18,0,0,0,4,0.0,0.0,1,16.34,321000,3.8,14,0.0134,4.0,0.0,0.0536,1.0,0.26666666666666666,0.0,4.0,0.0,321000.0,7.0,0.05092,0
18,13,8,4,6,0.6154,0.5,6,10.02,8346000,4.5,14,0.1019,0.42857142857142855,0.375,3.1589,1.2,2.066666666666667,0.5714285714285714,1.2,0.8571428571428571,927333.3333333334,2.0,0.45855,1
18,30,24,10,17,0.8,0.4167,11,8.76,324000,4.5,14,0.244,0.5483870967741935,0.4146341463414634,19.764,1.0,5.4,0.8333333333333334,1.5454545454545454,1.096774193548387,12960.0,1.1666666666666667,1.0979999999999999,1
18,4,2,3,2,0.5,1.5,3,4.43,30969000,4.0,14,0.0322,0.4,0.4166666666666667,0.3542,0.75,0.7333333333333333,0.75,0.5,1.0,10323000.0,3.5,0.1288,0
18,13,8,6,7,0.6154,0.75,6,16.28,359000,4.2,14,0.1019,0.5,0.4,3.4646000000000003,0.8571428571428571,2.2666666666666666,0.8571428571428571,1.0,1.0,39888.88888888889,2.0,0.42798,0
18,4,1,0,5,0.25,0.0,2,21.03,0,3.5,14,0.0268,1.0,0.09090909090909091,0.268,2.0,0.6666666666666666,0.0,5.0,0.2,0.0,4.666666666666667,0.09380000000000001,0
18,12,5,2,9,0.4167,0.4,1,12.06,450000,3.0,14,0.0777,0.6923076923076923,0.2413793103448276,2.1756,0.3333333333333333,1.8666666666666667,1.0,3.0,0.5384615384615384,75000.0,7.0,0.23310000000000003,0
