age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
61,0,0,3,4,0.0,0.0,1,9.65,454000,4.0,8,0.0562,0
61,5,3,1,7,0.6,0.3333,7,0.46,0,4.0,8,0.1,0
34,7,2,1,1,0.2857,0.5,8,16.67,544000,3.3,6,0.1206,1
34,7,3,4,0,0.4286,1.3333,5,5.0,2737000,4.3,6,0.1135,0
34,6,3,3,3,0.5,1.0,1,36.66,449000,4.0,6,0.1135,0
34,3,2,3,2,0.6667,1.5,5,20.99,0,4.0,6,0.0709,0
34,8,5,3,1,0.625,0.6,1,2.42,56000,2.3,6,0.1418,0
34,23,11,4,12,0.4783,0.3636,7,10.28,13945000,3.5,6,0.4397,1
48,6,3,3,5,0.5,1.0,4,20.47,0,4.2,8,0.0494,0
48,30,21,8,8,0.7,0.381,3,6.68,619000,4.0,8,0.2238,1
48,28,19,8,6,0.6786,0.4211,14,11.11,668000,4.0,8,0.2035,1
48,39,26,16,19,0.6667,0.6154,8,19.52,597000,4.0,8,0.3052,1
48,3,1,1,3,0.3333,1.0,2,12.6,3324000,3.5,8,0.032,0
48,7,3,2,5,0.4286,0.6667,5,0.24,3364000,2.1,8,0.0581,0
48,11,4,3,5,0.3636,0.75,1,20.53,0,4.5,8,0.0669,0
48,10,4,3,1,0.4,0.75,1,3.9,674000,3.4,8,0.061,0
49,22,8,3,18,0.3636,0.375,11,4.62,2230000,4.3,2,0.5315,1
49,16,10,4,15,0.625,0.4,6,17.34,473000,4.3,2,0.4685,1
31,8,4,1,5,0.5,0.25,3,9.97,0,4.0,14,0.0328,0
31,11,7,2,4,0.6364,0.2857,6,14.73,1102000,3.7,14,0.0547,1
31,16,7,3,8,0.4375,0.4286,5,15.28,4263000,4.5,14,0.0748,1
31,5,2,2,2,0.4,1.0,7,0.17,405000,2.2,14,0.0237,0
31,40,23,9,4,0.575,0.3913,10,9.31,313000,4.6,14,0.1606,1
31,14,7,2,7,0.5,0.2857,4,9.29,896000,4.4,14,0.0584,0
31,12,4,4,8,0.3333,1.0,4,8.56,0,4.3,14,0.0511,0
31,13,6,4,6,0.4615,0.6667,1,24.18,2674000,4.3,14,0.062,1
31,15,11,7,2,0.7333,0.6364,1,6.77,0,3.0,14,0.0639,0
31,4,2,0,7,0.5,0.0,2,17.04,2392000,3.4,14,0.0347,1
31,15,12,5,8,0.8,0.4167,1,15.44,2381000,3.3,14,0.0858,1
31,5,2,2,5,0.4,1.0,4,20.94,2572000,4.0,14,0.0274,0
31,27,16,11,17,0.5926,0.6875,7,9.44,9703000,4.1,14,0.1442,1
31,24,18,8,11,0.75,0.4444,10,9.08,1696000,3.9,14,0.1259,1
29,33,24,6,18,0.7273,0.25,8,9.54,4105000,4.3,10,0.2414,1
29,39,31,9,10,0.7949,0.2903,10,14.43,1586000,4.0,10,0.2653,1
29,7,4,2,4,0.5714,0.5,2,7.64,315000,4.0,10,0.0504,0
29,6,3,1,4,0.5,0.3333,5,13.28,0,4.0,10,0.0371,0
29,14,11,6,9,0.7857,0.5455,2,4.96,19177000,2.9,10,0.1194,1
29,15,5,6,3,0.3333,1.2,3,11.82,227000,4.7,10,0.0796,0
29,2,1,2,5,0.5,2.0,5,8.14,4288000,4.0,10,0.0318,0
29,4,2,3,0,0.5,1.5,4,17.68,3574000,4.0,10,0.0265,0
29,2,0,3,3,0.0,0.0,4,15.44,3381000,2.4,10,0.0292,0
29,16,10,5,8,0.625,0.5,7,6.07,704000,2.7,10,0.1194,1
53,5,3,3,8,0.6,1.0,5,21.46,264000,4.0,3,0.3571,1
53,8,4,1,4,0.5,0.25,5,10.26,13975000,4.0,3,0.2714,0
53,13,4,2,3,0.3077,0.5,7,0.47,14029000,4.0,3,0.3714,0
28,29,19,10,17,0.6552,0.5263,9,16.04,4590000,2.4,9,0.27,1
28,4,1,1,0,0.25,1.0,3,24.06,0,4.0,9,0.02,0
28,15,9,6,2,0.6,0.6667,1,15.3,1502000,4.5,9,0.11,0
28,5,3,2,2,0.6,0.6667,3,21.09,0,3.5,9,0.04,0
28,13,8,6,6,0.6154,0.75,5,33.76,0,3.9,9,0.11,0
28,30,11,5,17,0.3667,0.4545,6,17.58,196000,3.8,9,0.2267,1
28,7,4,5,0,0.5714,1.25,2,6.97,746000,2.6,9,0.06,0
28,4,2,3,0,0.5,1.5,3,3.91,0,4.1,9,0.03,0
28,14,9,5,6,0.6429,0.5556,6,0.73,53627000,3.7,9,0.1333,1
30,5,4,4,4,0.8,1.0,1,2.92,0,4.0,12,0.0319,0
30,29,12,7,16,0.4138,0.5833,14,15.78,3886000,4.3,12,0.1388,1
30,18,13,7,5,0.7222,0.5385,10,5.17,2503000,4.1,12,0.0994,1
30,8,5,4,1,0.625,0.8,3,14.61,256000,4.0,12,0.0356,0
30,31,25,10,13,0.8065,0.4,3,13.76,11277000,3.4,12,0.1689,1
30,11,3,3,1,0.2727,1.0,1,11.11,361000,2.6,12,0.0375,0
30,3,1,2,5,0.3333,2.0,2,5.14,114000,4.0,12,0.0225,0
30,3,1,0,2,0.3333,0.0,4,2.19,18357000,3.9,12,0.0169,0
30,26,9,4,17,0.3462,0.4444,14,21.27,1049000,3.8,12,0.122,1
30,20,11,8,19,0.55,0.7273,14,16.77,10104000,3.3,12,0.1126,0
30,5,4,3,5,0.8,0.75,1,2.05,531000,4.0,12,0.0338,0
30,37,30,12,12,0.8108,0.4,13,15.69,1422000,3.9,12,0.1801,1
28,6,4,2,4,0.6667,0.5,2,13.32,33000,4.0,12,0.0717,0
28,0,0,0,2,0.0,0.0,3,17.87,2564000,1.9,12,0.0151,0
28,8,6,3,5,0.75,0.5,1,13.99,2307000,3.5,12,0.0906,0
28,5,2,3,5,0.4,1.5,3,21.58,198000,4.4,12,0.0604,0
28,13,7,3,9,0.5385,0.4286,6,20.23,96000,4.4,12,0.1396,1
28,6,2,0,1,0.3333,0.0,8,29.34,0,4.0,12,0.034,0
28,18,9,2,3,0.5,0.2222,4,5.37,0,3.4,12,0.1208,0
28,20,12,7,14,0.6,0.5833,11,10.85,1433000,4.6,12,0.2377,1
28,8,3,3,2,0.375,1.0,3,9.88,4695000,4.0,12,0.0679,0
28,4,1,0,4,0.25,0.0,3,7.43,2620000,4.3,12,0.0377,0
28,5,3,4,4,0.6,1.3333,3,7.89,15484000,4.9,12,0.0679,0
28,7,3,3,2,0.4286,1.0,1,25.37,0,4.0,12,0.0566,0
18,2,0,0,0,0.0,0.0,4,2.97,397000,4.0,3,0.0449,0
18,16,10,5,9,0.625,0.5,7,12.96,770000,4.7,3,0.4831,0
18,15,10,5,7,0.6667,0.5,10,2.62,22662000,3.4,3,0.4719,1
34,4,2,3,6,0.5,1.5,3,7.45,48113000,4.0,2,0.72,0
34,3,1,0,2,0.3333,0.0,1,7.63,1318000,4.3,2,0.28,0
32,7,3,4,1,0.4286,1.3333,1,6.09,62000,4.0,7,0.0826,0
32,6,4,4,5,0.6667,1.0,5,5.28,390000,5.0,7,0.1055,0
32,0,0,2,2,0.0,0.0,5,7.64,4297000,4.1,7,0.0275,0
32,15,6,5,19,0.4,0.8333,9,13.04,4399000,4.0,7,0.2523,1
32,8,3,1,1,0.375,0.3333,5,17.44,490000,4.0,7,0.0688,0
32,29,16,8,6,0.5517,0.5,4,7.96,3196000,4.9,7,0.289,0
32,18,7,4,7,0.3889,0.5714,4,25.88,5470000,4.0,7,0.1743,0
57,0,0,2,4,0.0,0.0,2,10.84,414000,4.9,9,0.024,0
57,43,22,14,14,0.5116,0.6364,13,13.27,2067000,4.0,9,0.3123,1
57,7,5,6,2,0.7143,1.2,1,16.92,89000,1.6,9,0.0691,0
57,43,29,13,4,0.6744,0.4483,10,27.45,3443000,5.0,9,0.2943,1
57,5,4,4,6,0.8,1.0,1,6.32,2189000,4.4,9,0.0601,0
57,4,3,3,0,0.75,1.0,5,16.12,790000,4.8,9,0.039,0
57,7,5,4,4,0.7143,0.8,1,7.21,6722000,4.0,9,0.0631,0
57,8,4,1,4,0.5,0.25,4,8.8,1894000,4.0,9,0.0571,0
57,7,3,3,8,0.4286,1.0,1,4.8,19168000,4.1,9,0.0811,1
44,17,8,7,6,0.4706,0.875,6,2.45,9300000,3.9,8,0.1712,1
44,4,2,3,9,0.5,1.5,3,14.68,5561000,3.8,8,0.0895,1
44,15,5,3,9,0.3333,0.6,5,17.5,7712000,4.0,8,0.144,1
44,1,0,1,1,0.0,0.0,5,11.86,3975000,4.9,8,0.0233,0
44,7,5,2,9,0.7143,0.4,4,22.48,330000,3.2,8,0.1089,1
44,8,5,4,0,0.625,0.8,5,18.23,161000,3.5,8,0.0739,0
44,38,24,10,7,0.6316,0.4167,6,6.08,49000,4.0,8,0.3346,1
44,6,4,3,1,0.6667,0.75,4,20.18,0,3.1,8,0.0545,0
61,41,34,12,12,0.8293,0.3529,9,16.66,137000,4.2,2,0.972,1
61,0,0,2,0,0.0,0.0,4,6.29,21478000,3.5,2,0.028,0
55,2,1,1,2,0.5,1.0,1,7.26,11725000,2.5,2,0.4211,0
55,6,2,1,1,0.3333,0.5,1,0.16,57000,3.2,2,0.5789,0
19,20,10,7,15,0.5,0.7,13,3.89,1585000,4.0,9,0.1534,0
19,33,24,15,18,0.7273,0.625,9,10.09,447000,4.0,9,0.2767,1
19,15,9,6,5,0.6,0.6667,2,10.99,2622000,3.1,9,0.1041,0
19,4,2,1,4,0.5,0.5,5,1.27,32604000,3.2,9,0.0493,1
19,9,4,1,1,0.4444,0.25,2,27.32,422000,4.9,9,0.0493,0
19,24,14,6,8,0.5833,0.4286,11,13.34,244000,4.1,9,0.1644,1
19,5,3,2,1,0.6,0.6667,3,20.56,405000,3.0,9,0.0384,0
19,16,13,8,7,0.8125,0.6154,6,17.58,532000,4.0,9,0.137,1
19,2,0,2,3,0.0,0.0,2,24.93,258000,4.0,9,0.0274,0
61,4,3,1,0,0.75,0.3333,4,10.95,0,4.0,1,1.0,0
26,1,0,3,2,0.0,0.0,1,11.38,0,2.7,13,0.0198,0
26,7,4,3,3,0.5714,0.75,5,13.45,894000,4.7,13,0.0594,0
26,6,4,2,7,0.6667,0.5,7,3.75,6129000,2.5,13,0.066,0
26,8,2,1,5,0.25,0.5,2,9.18,8173000,3.3,13,0.0627,0
26,3,2,0,4,0.6667,0.0,3,4.93,786000,4.0,13,0.033,0
26,6,2,3,3,0.3333,1.5,7,10.09,0,2.2,13,0.0462,0
26,7,3,1,4,0.4286,0.3333,3,9.84,539000,2.7,13,0.0528,0
26,3,2,3,4,0.6667,1.5,3,2.12,795000,4.3,13,0.0495,0
26,3,1,0,4,0.3333,0.0,3,6.83,620000,3.4,13,0.0363,0
26,9,3,1,8,0.3333,0.3333,5,14.54,584000,3.3,13,0.0924,1
26,10,6,2,2,0.6,0.3333,4,18.72,3443000,4.3,13,0.0825,1
26,18,12,4,12,0.6667,0.3333,6,1.13,389000,4.1,13,0.165,0
26,25,19,6,10,0.76,0.3158,3,20.29,3429000,4.0,13,0.2343,1
58,9,5,3,9,0.5556,0.6,4,14.44,636000,3.3,13,0.0762,1
58,4,2,1,0,0.5,0.5,2,3.4,13921000,4.4,13,0.0238,0
58,17,7,6,7,0.4118,0.8571,10,16.66,2566000,4.1,13,0.1071,1
58,5,3,4,3,0.6,1.3333,3,19.72,560000,3.7,13,0.0429,0
58,4,2,3,3,0.5,1.5,5,4.33,16236000,4.6,13,0.0333,0
58,25,19,10,8,0.76,0.5263,7,9.17,304000,4.6,13,0.1619,1
58,10,4,3,2,0.4,0.75,8,9.87,86000,4.0,13,0.0548,0
58,28,11,7,6,0.3929,0.6364,8,11.77,783000,4.2,13,0.1405,1
58,10,3,3,6,0.3,1.0,3,13.85,6322000,3.0,13,0.0595,0
58,11,6,4,9,0.5455,0.6667,6,17.83,296000,3.6,13,0.0881,1
58,4,2,2,1,0.5,1.0,3,8.3,508000,4.0,13,0.0238,0
58,11,8,5,8,0.7273,0.625,3,14.08,824000,3.3,13,0.0881,1
58,16,11,3,4,0.6875,0.2727,10,19.49,460000,4.0,13,0.1,1
34,12,8,2,3,0.6667,0.25,2,12.72,591000,4.0,5,0.1747,0
34,0,0,0,4,0.0,0.0,5,2.11,19134000,4.0,5,0.0422,0
34,1,0,3,4,0.0,0.0,3,5.38,405000,4.0,5,0.0542,0
34,40,14,5,17,0.35,0.3571,4,44.2,448000,4.4,5,0.5241,1
34,12,6,3,9,0.5,0.5,1,12.04,2109000,4.9,5,0.2048,0
27,6,4,3,9,0.6667,0.75,8,15.29,8575000,4.7,4,0.1295,0
27,14,6,6,17,0.4286,1.0,3,4.92,41000,3.2,4,0.2642,1
27,29,10,5,10,0.3448,0.5,4,1.49,42475000,4.0,4,0.342,1
27,13,8,2,18,0.6154,0.25,8,15.02,8045000,4.1,4,0.2642,1
18,13,10,3,18,0.7692,0.3,11,19.18,2220000,4.0,4,0.4107,0
18,5,2,1,4,0.4,0.5,2,6.71,67000,4.0,4,0.1339,0
18,7,5,3,9,0.7143,0.6,5,1.1,6202000,2.4,4,0.2679,1
18,9,7,1,4,0.7778,0.1429,1,4.42,0,4.0,4,0.1875,0
54,4,3,1,2,0.75,0.3333,3,3.14,781000,4.8,13,0.0327,0
54,16,13,8,12,0.8125,0.6154,3,11.56,90000,4.0,13,0.1553,1
54,10,5,1,5,0.5,0.2,6,3.9,318000,3.6,13,0.0708,1
54,0,0,2,3,0.0,0.0,1,15.7,0,4.8,13,0.0136,0
54,7,4,1,4,0.5714,0.25,8,0.02,0,3.0,13,0.0436,0
54,33,16,7,11,0.4848,0.4375,5,4.15,369000,4.0,13,0.2153,1
54,4,1,1,8,0.25,1.0,4,20.35,643000,5.0,13,0.049,0
54,20,13,3,15,0.65,0.2308,4,24.59,208000,3.9,13,0.158,1
54,13,6,4,2,0.4615,0.6667,6,4.46,6619000,4.0,13,0.0817,1
54,1,0,1,2,0.0,0.0,2,17.76,0,2.8,13,0.0109,0
54,3,1,1,1,0.3333,1.0,2,4.98,2073000,3.9,13,0.0218,0
54,11,4,1,5,0.3636,0.25,6,6.75,16117000,3.0,13,0.0681,0
54,12,5,3,5,0.4167,0.6,5,24.55,292000,4.0,13,0.079,0
33,6,3,3,5,0.5,1.0,2,23.13,0,3.1,7,0.0656,0
33,37,19,8,7,0.5135,0.4211,9,12.91,9520000,4.4,7,0.305,1
33,16,5,5,9,0.3125,1.0,7,22.3,2247000,4.0,7,0.1622,1
33,0,0,0,2,0.0,0.0,5,7.25,0,3.8,7,0.0077,0
33,10,4,4,4,0.4,1.0,3,23.7,0,3.6,7,0.0849,0
33,4,3,3,3,0.75,1.0,2,0.03,49287000,4.0,7,0.0734,1
33,29,21,14,11,0.7241,0.6667,14,3.72,150000,4.0,7,0.3012,0
38,40,27,8,10,0.675,0.2963,13,12.18,1282000,3.8,3,0.6894,1
38,4,3,4,5,0.75,1.3333,4,5.16,1003000,4.3,3,0.1364,0
38,8,5,3,5,0.625,0.6,2,4.14,7320000,4.6,3,0.1742,0
29,1,0,1,1,0.0,0.0,3,10.15,2056000,4.0,3,0.1471,0
29,6,2,3,5,0.3333,1.5,3,10.13,6200000,4.0,3,0.5294,0
29,3,1,2,5,0.3333,2.0,5,6.45,0,4.5,3,0.3235,0
43,18,7,2,6,0.3889,0.2857,8,17.97,6858000,3.6,11,0.0896,0
43,10,7,4,8,0.7,0.5714,4,2.33,0,3.8,11,0.0702,0
43,26,11,4,7,0.4231,0.3636,4,11.05,1980000,2.9,11,0.1308,1
43,9,4,3,9,0.4444,0.75,1,5.38,34000,3.6,11,0.0751,1
43,30,24,17,18,0.8,0.7083,7,23.95,937000,4.0,11,0.2324,1
43,2,0,3,1,0.0,0.0,1,5.89,8520000,4.8,11,0.0169,0
43,18,7,7,16,0.3889,1.0,14,23.12,1264000,4.0,11,0.1211,0
43,15,9,4,5,0.6,0.4444,2,9.41,5280000,4.0,11,0.0847,0
43,11,5,2,1,0.4545,0.4,3,3.69,22999000,4.1,11,0.0508,0
43,4,1,2,8,0.25,2.0,4,31.65,861000,3.9,11,0.0387,0
43,17,7,4,4,0.4118,0.5714,5,10.93,16618000,2.2,11,0.0896,1
23,22,15,7,4,0.6818,0.4667,3,36.62,2530000,4.0,5,0.309,1
23,28,21,4,17,0.75,0.1905,13,16.96,392000,4.0,5,0.4382,1
23,15,7,4,6,0.4667,0.5714,8,8.03,1576000,4.6,5,0.191,0
23,1,0,1,1,0.0,0.0,3,13.18,0,4.0,5,0.0169,0
23,2,1,3,2,0.5,3.0,5,4.64,0,4.8,5,0.0449,0
52,28,18,12,13,0.6429,0.6667,10,0.35,30738000,3.2,3,0.3602,1
52,7,4,1,6,0.5714,0.25,4,7.87,0,2.8,3,0.0853,0
52,43,30,17,20,0.6977,0.5667,10,6.31,2622000,4.8,3,0.5545,1
19,8,6,5,0,0.75,0.8333,2,12.85,0,3.9,13,0.0444,0
19,16,9,6,7,0.5625,0.6667,5,10.48,2919000,3.3,13,0.1005,1
19,5,4,1,1,0.8,0.25,4,8.5,999000,4.0,13,0.0327,0
19,15,10,7,1,0.6667,0.7,1,6.96,268000,4.6,13,0.0794,0
19,6,2,1,6,0.3333,0.5,8,27.06,9862000,2.8,13,0.0467,1
19,7,2,4,5,0.2857,2.0,1,14.77,73000,4.1,13,0.0491,0
19,40,16,4,19,0.4,0.25,14,5.09,15899000,4.6,13,0.1939,0
19,34,26,8,10,0.7647,0.3077,9,14.8,512000,4.0,13,0.2056,1
19,6,4,4,7,0.6667,1.0,7,6.4,24650000,4.0,13,0.0561,0
19,8,2,3,1,0.25,1.5,5,11.35,0,4.4,13,0.0327,0
19,24,13,5,7,0.5417,0.3846,7,5.52,4073000,4.3,13,0.1238,0
19,3,1,3,1,0.3333,3.0,1,4.89,0,4.7,13,0.0187,0
19,3,1,0,1,0.3333,0.0,1,23.94,451000,3.4,13,0.0164,0
20,0,0,3,5,0.0,0.0,5,32.34,0,4.3,1,1.0,0
19,16,10,6,1,0.625,0.6,1,15.76,5310000,4.0,1,1.0,0
23,4,1,1,4,0.25,1.0,2,4.32,0,4.0,10,0.0288,0
23,38,14,5,14,0.3684,0.3571,12,10.25,76000,4.0,10,0.2392,1
23,18,13,6,9,0.7222,0.4615,2,13.29,163000,4.0,10,0.1527,1
23,11,7,5,7,0.6364,0.7143,1,5.78,475000,5.0,10,0.1037,1
23,8,3,0,4,0.375,0.0,2,6.15,3862000,4.8,10,0.049,0
23,10,4,0,4,0.4,0.0,7,7.01,1720000,4.0,10,0.072,1
23,11,8,3,6,0.7273,0.375,5,19.41,2088000,4.4,10,0.0893,0
23,1,0,1,5,0.0,0.0,1,22.59,2625000,4.0,10,0.0288,0
23,30,12,10,7,0.4,0.8333,11,5.19,331000,3.8,10,0.1902,1
23,5,3,1,4,0.6,0.3333,5,4.03,11066000,3.1,10,0.0461,0
24,45,24,6,8,0.5333,0.25,5,3.98,8987000,4.0,14,0.185,1
24,6,2,1,4,0.3333,0.5,3,14.63,10023000,4.3,14,0.0291,0
24,40,19,8,9,0.475,0.4211,14,13.57,12733000,4.3,14,0.1705,1
24,5,1,1,6,0.2,1.0,7,21.63,2078000,4.7,14,0.0395,1
24,9,3,4,1,0.3333,1.3333,3,1.42,38830000,4.0,14,0.0478,1
24,0,0,0,3,0.0,0.0,5,14.03,0,2.9,14,0.0062,0
24,17,8,4,7,0.4706,0.5,8,18.79,1125000,4.0,14,0.0811,0
24,0,0,0,3,0.0,0.0,2,9.49,902000,4.0,14,0.0125,0
24,7,2,0,7,0.2857,0.0,8,6.08,880000,3.6,14,0.0353,0
24,5,3,3,3,0.6,1.0,5,40.49,181000,3.4,14,0.0353,0
24,8,4,5,7,0.5,1.25,7,11.14,61000,4.0,14,0.0603,1
24,5,3,2,1,0.6,0.6667,2,22.58,0,4.0,14,0.0229,0
24,38,15,11,7,0.3947,0.7333,9,12.34,639000,4.7,14,0.1601,1
24,23,10,3,10,0.4348,0.3,7,8.39,151000,4.0,14,0.1143,1
19,5,3,1,2,0.6,0.3333,3,3.05,693000,4.3,14,0.0506,1
19,7,4,2,0,0.5714,0.5,5,25.38,749000,4.0,14,0.0449,0
19,1,0,2,3,0.0,0.0,5,3.69,553000,4.8,14,0.0197,0
19,15,8,5,3,0.5333,0.625,2,6.54,3885000,4.3,14,0.1039,1
19,14,6,4,8,0.4286,0.6667,8,10.1,427000,2.0,14,0.1011,0
19,5,3,1,2,0.6,0.3333,2,10.09,1289000,4.0,14,0.0365,0
19,1,0,0,5,0.0,0.0,3,16.17,673000,2.8,14,0.0197,0
19,16,8,7,6,0.5,0.875,5,11.9,758000,4.0,14,0.1124,0
19,13,10,5,3,0.7692,0.5,3,10.37,0,4.0,14,0.0871,0
19,8,6,4,3,0.75,0.6667,4,26.1,0,4.5,14,0.059,0
19,4,2,3,2,0.5,1.5,3,10.3,0,4.0,14,0.0309,0
19,35,24,13,4,0.6857,0.5417,4,17.27,464000,4.0,14,0.2416,1
19,5,1,1,1,0.2,1.0,4,1.77,267000,4.8,14,0.0309,0
19,7,5,3,5,0.7143,0.6,4,6.94,50356000,4.0,14,0.0618,0
26,23,12,8,12,0.5217,0.6667,10,6.47,1832000,4.6,2,0.8143,0
26,5,3,3,1,0.6,1.0,3,5.82,59000,4.4,2,0.1857,0
31,31,23,10,15,0.7419,0.4348,10,6.75,269000,4.0,11,0.1484,1
31,24,18,13,17,0.75,0.7222,5,13.67,280000,4.0,11,0.1417,1
31,12,7,3,8,0.5833,0.4286,3,4.03,252000,2.8,11,0.0691,1
31,34,15,3,5,0.4412,0.2,5,12.34,5921000,3.7,11,0.1079,1
31,29,17,11,5,0.5862,0.6471,10,9.09,16308000,3.8,11,0.1113,0
31,9,6,3,3,0.6667,0.5,6,1.73,12320000,4.2,11,0.0455,1
31,39,30,16,17,0.7692,0.5333,11,8.64,244000,4.1,11,0.1804,1
31,7,4,1,5,0.5714,0.25,4,7.2,2705000,4.0,11,0.0304,0
31,14,8,4,7,0.5714,0.5,8,13.57,241000,3.8,11,0.059,0
31,29,12,4,8,0.4138,0.3333,10,10.44,305000,4.5,11,0.0978,1
31,1,0,1,3,0.0,0.0,2,8.2,0,3.7,11,0.0084,0
37,2,0,0,4,0.0,0.0,4,7.8,382000,4.3,8,0.0476,0
37,5,2,3,2,0.4,1.5,3,3.03,0,4.8,8,0.0714,0
37,13,5,4,2,0.3846,0.8,2,7.98,1974000,4.8,8,0.1548,0
37,2,1,3,0,0.5,3.0,3,9.72,0,3.7,8,0.0357,0
37,32,23,7,18,0.7188,0.3043,6,14.84,640000,4.8,8,0.5298,1
37,2,1,0,4,0.5,0.0,2,6.67,2526000,4.0,8,0.0595,0
37,1,0,0,2,0.0,0.0,5,0.57,19930000,4.1,8,0.0298,0
37,4,2,0,3,0.5,0.0,3,5.76,289000,4.7,8,0.0714,0
31,3,2,1,1,0.6667,0.5,4,3.5,11564000,4.6,5,0.1053,0
31,6,4,2,0,0.6667,0.5,5,16.18,284000,4.0,5,0.1579,0
31,9,4,4,4,0.4444,1.0,7,20.8,213000,2.5,5,0.2632,0
31,11,8,3,8,0.7273,0.375,2,16.79,1110000,4.8,5,0.3895,1
31,2,0,2,4,0.0,0.0,4,21.21,0,4.0,5,0.0842,0
20,0,0,0,0,0.0,0.0,1,6.88,0,4.0,9,0.0,0
20,14,11,3,9,0.7857,0.2727,3,10.02,5705000,3.3,9,0.1526,0
20,5,3,2,5,0.6,0.6667,4,18.58,1963000,4.0,9,0.0643,0
20,8,4,2,9,0.5,0.5,3,14.18,5885000,4.0,9,0.1165,1
20,14,11,8,11,0.7857,0.7273,4,16.12,171000,4.5,9,0.1888,0
20,8,4,2,5,0.5,0.5,7,10.22,152000,4.0,9,0.0964,1
20,8,4,4,1,0.5,1.0,4,1.31,194000,4.8,9,0.0924,1
20,6,2,3,1,0.3333,1.5,3,29.64,726000,4.0,9,0.0522,0
20,19,10,6,18,0.5263,0.6,13,8.26,4879000,4.0,9,0.2369,1
46,3,1,2,1,0.3333,2.0,2,9.23,660000,4.0,9,0.0295,0
46,10,7,4,5,0.7,0.5714,3,22.13,333000,4.0,9,0.0951,0
46,5,3,2,1,0.6,0.6667,5,16.61,4401000,2.8,9,0.0459,0
46,7,2,2,9,0.2857,1.0,3,10.82,9726000,2.8,9,0.0754,0
46,12,5,2,8,0.4167,0.4,6,6.25,0,3.2,9,0.0885,0
46,18,8,5,16,0.4444,0.625,6,9.32,5020000,2.3,9,0.1934,1
46,16,7,2,15,0.4375,0.2857,8,4.5,910000,4.3,9,0.1475,1
46,23,8,2,14,0.3478,0.25,7,13.78,5971000,4.5,9,0.1836,1
46,15,10,6,9,0.6667,0.6,5,20.03,822000,4.0,9,0.141,0
44,27,22,15,7,0.8148,0.6818,14,41.72,132000,3.7,10,0.1876,1
44,13,6,4,3,0.4615,0.6667,8,4.81,15396000,3.8,10,0.0755,1
44,18,13,5,16,0.7222,0.3846,6,12.26,2349000,3.4,10,0.1442,1
44,9,4,3,7,0.4444,0.75,5,5.27,0,4.7,10,0.0526,0
44,2,1,2,1,0.5,2.0,4,2.26,0,1.8,10,0.0137,0
44,17,14,4,1,0.8235,0.2857,4,6.41,0,3.3,10,0.0824,0
44,34,12,5,15,0.3529,0.4167,6,17.58,660000,3.8,10,0.1739,1
44,15,12,5,7,0.8,0.4167,4,16.17,6775000,4.8,10,0.0961,0
44,5,2,3,6,0.4,1.5,5,11.65,125000,4.5,10,0.0389,0
44,21,10,5,16,0.4762,0.5,6,6.22,4298000,4.5,10,0.135,1
26,33,21,6,15,0.6364,0.2857,8,22.6,318000,4.0,2,0.6296,1
26,22,7,4,14,0.3182,0.5714,10,12.18,1731000,4.6,2,0.3704,0
23,20,8,7,6,0.4,0.875,4,6.95,505000,4.0,2,0.6883,1
23,10,5,4,3,0.5,0.8,3,11.21,5685000,4.0,2,0.3117,0
18,38,18,7,8,0.4737,0.3889,10,14.66,10565000,4.3,2,0.9481,0
18,0,0,0,1,0.0,0.0,3,5.25,39974000,4.0,2,0.0519,0
32,41,21,9,16,0.5122,0.4286,6,10.71,56000,4.7,14,0.1824,0
32,2,1,2,5,0.5,2.0,4,16.03,889000,4.5,14,0.0246,0
32,43,27,10,13,0.6279,0.3704,13,11.68,3137000,4.0,14,0.2049,1
32,2,1,0,5,0.5,0.0,2,14.71,0,4.6,14,0.0164,0
32,5,2,1,4,0.4,0.5,2,15.77,1487000,4.4,14,0.0266,0
32,5,3,0,1,0.6,0.0,5,19.96,810000,4.8,14,0.0205,0
32,6,2,0,7,0.3333,0.0,6,6.32,477000,4.0,14,0.043,1
32,3,1,3,3,0.3333,3.0,2,16.51,0,4.0,14,0.0205,0
32,12,8,6,12,0.6667,0.75,14,9.34,107000,4.0,14,0.1004,1
32,5,3,2,8,0.6,0.6667,4,29.7,1290000,4.0,14,0.0492,1
32,2,0,2,2,0.0,0.0,3,14.84,6869000,4.7,14,0.0184,0
32,42,22,4,15,0.5238,0.1818,9,9.07,327000,4.3,14,0.1844,1
32,9,7,5,8,0.7778,0.7143,4,11.8,8622000,2.9,14,0.0738,1
32,5,2,3,2,0.4,1.5,3,0.07,7969000,3.7,14,0.0348,1
18,0,0,3,4,0.0,0.0,5,2.46,0,4.4,3,0.1628,0
18,5,3,1,9,0.6,0.3333,8,21.66,0,4.8,3,0.4186,0
18,6,4,3,2,0.6667,0.75,5,5.71,20757000,4.6,3,0.4186,0
26,12,8,8,1,0.6667,1.0,4,14.7,150000,4.1,8,0.16,1
26,13,10,3,19,0.7692,0.3,7,13.56,207000,4.4,8,0.2222,1
26,1,0,3,2,0.0,0.0,3,9.25,765000,4.1,8,0.0356,0
26,5,2,1,5,0.4,0.5,2,11.85,711000,3.0,8,0.0622,0
