user_id,product_category,age,dominant_gender,dominant_location,total_view,total_click,total_cart,total_wishlist,total_interactions,click_through_rate,cart_rate,unique_brands,avg_price,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
U7780,Làm đẹp,31,Nữ,Hà Nội,16,6,1,5,35,0.375,0.1667,1,2878000,21.91,2247000,4.7,5,0.1872,1
U7780,Outdoor,31,Nữ,Hà Nội,5,3,1,0,11,0.6,0.3333,4,3974000,5.05,3773000,4.7,5,0.0588,0
U7780,Luxury,31,Nữ,Hà Nội,35,28,10,17,100,0.8,0.3571,8,56687000,7.28,52560000,4.5,5,0.5348,1
U7780,Gia dụng,31,Nữ,Hà Nội,7,2,2,1,14,0.2857,1.0,3,2330000,15.41,1970000,4.2,5,0.0749,0
U7780,Gaming,31,Nữ,Hà Nội,9,5,3,4,27,0.5556,0.6,8,4924000,8.23,4518000,3.0,5,0.1444,1
U7781,Thể thao,41,Nam,Cần Thơ,11,5,4,7,30,0.4545,0.8,8,593000,21.4,466000,4.6,9,0.1181,0
U7781,Sách,41,Nam,Cần Thơ,15,7,6,3,36,0.4667,0.8571,8,117000,14.66,99000,2.4,9,0.1417,1
U7781,Thiết bị văn phòng,41,Nam,Cần Thơ,1,0,1,3,8,0.0,0.0,1,9669000,10.16,8686000,4.3,9,0.0315,0
U7781,Luxury,41,Nam,Cần Thơ,4,1,0,0,6,0.25,0.0,4,20867000,6.37,19537000,,9,0.0236,0
U7781,Gaming,41,Nam,Cần Thơ,11,3,1,3,24,0.2727,0.3333,1,10477000,14.7,8936000,4.6,9,0.0945,1
U7781,Thời trang,41,Nam,Cần Thơ,8,6,1,5,21,0.75,0.1667,1,1619000,40.99,955000,3.1,9,0.0827,0
U7781,Healthy food,41,Nam,Cần Thơ,26,17,6,20,71,0.6538,0.3529,8,848000,8.97,771000,2.9,9,0.2795,0
U7781,Pet care,41,Nam,Cần Thơ,14,6,2,6,35,0.4286,0.3333,6,1117000,5.03,1060000,,9,0.1378,1
U7781,Gia dụng,41,Nam,Cần Thơ,5,2,2,7,23,0.4,1.0,3,2365000,15.43,2000000,4.2,9,0.0906,1
U7782,Mẹ & Bé,19,Nữ,Đà Nẵng,32,11,4,12,63,0.3438,0.3636,13,1821000,4.29,1742000,4.1,12,0.162,0
U7782,Outdoor,19,Nữ,Đà Nẵng,4,2,0,6,17,0.5,0.0,1,474000,15.86,398000,,12,0.0437,1
U7782,Thiết bị văn phòng,19,Nữ,Đà Nẵng,1,0,0,2,4,0.0,0.0,2,4852000,9.03,4413000,4.0,12,0.0103,0
U7782,Làm đẹp,19,Nữ,Đà Nẵng,0,0,3,2,5,0.0,0.0,2,323000,9.79,0,,12,0.0129,0
U7782,Fitness,19,Nữ,Đà Nẵng,7,5,5,0,18,0.7143,1.0,1,562000,9.28,509000,2.3,12,0.0463,0
U7782,Điện tử,19,Nữ,Đà Nẵng,4,1,0,6,17,0.25,0.0,2,4591000,6.16,4308000,4.8,12,0.0437,1
U7782,Pet care,19,Nữ,Đà Nẵng,8,2,1,5,18,0.25,0.5,3,61000,4.68,58000,,12,0.0463,0
U7782,Gia dụng,19,Nữ,Đà Nẵng,4,2,3,3,19,0.5,1.5,6,1052000,6.27,986000,,12,0.0488,1
U7782,Decor,19,Nữ,Đà Nẵng,26,16,5,19,68,0.6154,0.3125,8,1019000,12.79,888000,4.0,12,0.1748,0
U7782,Luxury,19,Nữ,Đà Nẵng,13,10,8,5,46,0.7692,0.8,5,61758000,1.66,60732000,3.2,12,0.1183,1
U7782,Thể thao,19,Nữ,Đà Nẵng,39,30,9,20,110,0.7692,0.3,4,342000,12.46,299000,3.6,12,0.2828,1
U7782,Gaming,19,Nữ,Đà Nẵng,1,0,1,1,4,0.0,0.0,4,13207000,5.48,12483000,4.7,12,0.0103,0
U7783,Thể thao,18,Nam,Hồ Chí Minh,18,7,2,5,37,0.3889,0.2857,7,1175000,24.51,887000,3.6,3,0.4744,1
U7783,Decor,18,Nam,Hồ Chí Minh,5,2,1,1,16,0.4,0.5,6,3189000,8.61,2914000,3.8,3,0.2051,1
U7783,Sách,18,Nam,Hồ Chí Minh,7,5,4,7,25,0.7143,0.8,5,287000,0.41,285000,3.2,3,0.3205,0
U7784,Fitness,34,Nữ,Hà Nội,8,5,4,3,22,0.625,0.8,5,204000,11.38,180000,,12,0.0494,0
U7784,Gia dụng,34,Nữ,Hà Nội,6,2,0,3,13,0.3333,0.0,4,1446000,10.79,1289000,4.0,12,0.0292,0
U7784,Decor,34,Nữ,Hà Nội,35,20,12,10,86,0.5714,0.6,11,622000,14.58,531000,3.6,12,0.1933,1
U7784,Pet care,34,Nữ,Hà Nội,12,9,5,7,35,0.75,0.5556,8,120000,11.09,106000,4.6,12,0.0787,0
U7784,Sách,34,Nữ,Hà Nội,7,5,2,3,19,0.7143,0.4,5,60000,17.88,49000,4.5,12,0.0427,0
U7784,Làm đẹp,34,Nữ,Hà Nội,3,1,0,3,8,0.3333,0.0,3,893000,18.26,729000,3.8,12,0.018,0
U7784,Điện tử,34,Nữ,Hà Nội,45,26,15,18,115,0.5778,0.5769,8,4382000,1.72,4306000,4.2,12,0.2584,1
U7784,Thiết bị văn phòng,34,Nữ,Hà Nội,1,0,1,3,8,0.0,0.0,1,9769000,5.27,9254000,,12,0.018,0
U7784,Mẹ & Bé,34,Nữ,Hà Nội,13,6,6,4,31,0.4615,1.0,10,2507000,7.7,2313000,,12,0.0697,0
U7784,Thời trang,34,Nữ,Hà Nội,29,21,16,7,81,0.7241,0.7619,7,232000,41.92,134000,4.2,12,0.182,1
U7784,Thể thao,34,Nữ,Hà Nội,8,4,2,5,21,0.5,0.5,4,1141000,14.02,981000,,12,0.0472,0
U7784,Outdoor,34,Nữ,Hà Nội,2,0,2,0,6,0.0,0.0,5,330000,17.39,272000,4.8,12,0.0135,0
U7785,Thiết bị văn phòng,34,Nữ,Hà Nội,7,4,2,3,18,0.5714,0.5,1,4564000,6.78,4254000,,1,1.0,0
U7786,Thể thao,30,Nữ,Hải Phòng,6,2,2,2,16,0.3333,1.0,8,12643000,22.13,9845000,3.6,6,0.0595,0
U7786,Luxury,30,Nữ,Hải Phòng,42,27,11,10,98,0.6429,0.4074,13,41232000,4.54,39360000,3.5,6,0.3643,1
U7786,Pet care,30,Nữ,Hải Phòng,5,2,3,5,15,0.4,1.5,1,327000,3.67,0,2.6,6,0.0558,0
U7786,Gia dụng,30,Nữ,Hải Phòng,33,13,8,6,71,0.3939,0.6154,11,5916000,14.9,5034000,4.5,6,0.2639,1
U7786,Fitness,30,Nữ,Hải Phòng,14,11,3,9,45,0.7857,0.2727,12,234000,13.85,201000,2.9,6,0.1673,1
U7786,Decor,30,Nữ,Hải Phòng,7,3,2,6,24,0.4286,0.6667,3,365000,11.71,322000,4.7,6,0.0892,1
U7787,Thời trang,24,Nữ,Hải Phòng,2,1,2,0,6,0.5,2.0,3,622000,21.32,489000,,8,0.0192,0
U7787,Điện tử,24,Nữ,Hải Phòng,10,4,4,9,30,0.4,1.0,7,18721000,11.29,16607000,,8,0.0962,0
U7787,Sách,24,Nữ,Hải Phòng,43,27,12,17,101,0.6279,0.4444,10,104000,2.53,101000,4.3,8,0.3237,0
U7787,Mẹ & Bé,24,Nữ,Hải Phòng,5,3,1,3,13,0.6,0.3333,3,6391000,7.29,5925000,3.2,8,0.0417,0
U7787,Pet care,24,Nữ,Hải Phòng,15,11,8,8,46,0.7333,0.7273,3,617000,5.84,580000,4.2,8,0.1474,0
U7787,Thiết bị văn phòng,24,Nữ,Hải Phòng,4,2,2,5,18,0.5,1.0,4,3338000,5.83,3143000,2.7,8,0.0577,1
U7787,Gaming,24,Nữ,Hải Phòng,40,22,9,6,86,0.55,0.4091,3,3733000,16.47,3118000,2.7,8,0.2756,1
U7787,Decor,24,Nữ,Hải Phòng,6,4,0,0,12,0.6667,0.0,1,3457000,8.97,3146000,3.2,8,0.0385,0
U7788,Gaming,18,Nam,Đà Nẵng,35,24,7,5,76,0.6857,0.2917,13,9615000,7.26,8916000,3.6,3,0.5,1
U7788,Mẹ & Bé,18,Nam,Đà Nẵng,7,4,3,2,19,0.5714,0.75,4,192000,6.77,179000,4.4,3,0.125,0
U7788,Outdoor,18,Nam,Đà Nẵng,24,13,5,7,57,0.5417,0.3846,10,2119000,10.9,1888000,4.8,3,0.375,1
U7789,Healthy food,40,Nữ,Cần Thơ,2,1,1,2,8,0.5,1.0,4,1149000,4.35,1099000,4.5,12,0.0199,0
U7789,Pet care,40,Nữ,Cần Thơ,15,8,7,7,40,0.5333,0.875,12,1622000,5.79,1528000,4.4,12,0.0995,0
U7789,Điện tử,40,Nữ,Cần Thơ,3,1,1,0,5,0.3333,1.0,1,10249000,6.79,0,,12,0.0124,0
U7789,Mẹ & Bé,40,Nữ,Cần Thơ,18,8,7,5,44,0.4444,0.875,4,2451000,3.25,2371000,3.3,12,0.1095,1
U7789,Gia dụng,40,Nữ,Cần Thơ,16,12,4,3,42,0.75,0.3333,7,2159000,11.13,1918000,4.3,12,0.1045,1
U7789,Làm đẹp,40,Nữ,Cần Thơ,0,0,0,2,4,0.0,0.0,2,476000,7.78,438000,3.8,12,0.01,0
U7789,Thiết bị văn phòng,40,Nữ,Cần Thơ,39,21,9,13,87,0.5385,0.4286,14,842000,5.52,795000,4.0,12,0.2164,1
U7789,Thời trang,40,Nữ,Cần Thơ,15,8,4,6,39,0.5333,0.5,6,202000,23.52,154000,4.7,12,0.097,1
U7789,Outdoor,40,Nữ,Cần Thơ,14,5,5,6,35,0.3571,1.0,3,1182000,16.54,986000,3.5,12,0.0871,1
U7789,Thể thao,40,Nữ,Cần Thơ,23,18,5,8,65,0.7826,0.2778,7,885000,19.15,715000,2.9,12,0.1617,1
U7789,Sách,40,Nữ,Cần Thơ,8,4,4,1,19,0.5,1.0,5,118000,3.7,113000,4.6,12,0.0473,0
U7789,Gaming,40,Nữ,Cần Thơ,5,2,2,2,14,0.4,1.0,1,2859000,11.15,2540000,3.6,12,0.0348,0
U7790,Điện tử,18,Nam,Hồ Chí Minh,15,5,4,7,36,0.3333,0.8,6,3210000,6.78,2992000,4.1,9,0.1782,1
U7790,Pet care,18,Nam,Hồ Chí Minh,12,6,6,3,32,0.5,1.0,6,50000,9.91,45000,,9,0.1584,1
U7790,Sách,18,Nam,Hồ Chí Minh,0,0,2,5,10,0.0,0.0,2,414000,13.06,359000,4.1,9,0.0495,0
U7790,Gia dụng,18,Nam,Hồ Chí Minh,11,6,2,8,27,0.5455,0.3333,2,5051000,15.22,0,,9,0.1337,0
U7790,Healthy food,18,Nam,Hồ Chí Minh,8,4,4,9,28,0.5,1.0,3,934000,4.27,894000,4.0,9,0.1386,0
U7790,Gaming,18,Nam,Hồ Chí Minh,1,0,0,1,5,0.0,0.0,2,1187000,6.94,1104000,,9,0.0248,0
U7790,Luxury,18,Nam,Hồ Chí Minh,9,7,4,8,29,0.7778,0.5714,5,15174000,7.23,14076000,3.6,9,0.1436,0
U7790,Thời trang,18,Nam,Hồ Chí Minh,8,6,3,4,27,0.75,0.5,3,222000,41.81,129000,3.2,9,0.1337,1
U7790,Thể thao,18,Nam,Hồ Chí Minh,2,1,0,4,8,0.5,0.0,4,7701000,12.68,6724000,3.2,9,0.0396,0
U7791,Outdoor,30,Nam,Hải Phòng,5,3,4,5,18,0.6,1.3333,2,839000,11.18,745000,3.5,9,0.0566,0
U7791,Pet care,30,Nam,Hải Phòng,8,3,4,1,18,0.375,1.3333,3,890000,5.92,837000,,9,0.0566,0
U7791,Sách,30,Nam,Hải Phòng,7,4,3,1,17,0.5714,0.75,2,516000,6.55,482000,4.3,9,0.0535,0
U7791,Healthy food,30,Nam,Hải Phòng,18,6,5,7,39,0.3333,0.8333,2,1008000,1.01,997000,4.1,9,0.1226,0
U7791,Luxury,30,Nam,Hải Phòng,12,6,4,9,36,0.5,0.6667,2,36757000,5.26,34823000,4.7,9,0.1132,1
U7791,Decor,30,Nam,Hải Phòng,32,21,13,20,98,0.6562,0.619,5,120000,13.62,103000,3.0,9,0.3082,1
U7791,Điện tử,30,Nam,Hải Phòng,18,7,6,2,38,0.3889,0.8571,8,7677000,8.19,7048000,,9,0.1195,1
U7791,Thể thao,30,Nam,Hải Phòng,9,4,4,6,30,0.4444,1.0,7,309000,14.1,265000,,9,0.0943,1
U7791,Mẹ & Bé,30,Nam,Hải Phòng,11,9,3,1,24,0.8182,0.3333,7,95000,14.5,0,4.1,9,0.0755,0
U7792,Thiết bị văn phòng,24,Nữ,Hà Nội,4,3,1,6,20,0.75,0.3333,4,1397000,9.51,1264000,4.4,10,0.0702,1
U7792,Thời trang,24,Nữ,Hà Nội,1,0,0,2,6,0.0,0.0,2,729000,34.79,475000,3.6,10,0.0211,0
U7792,Gia dụng,24,Nữ,Hà Nội,16,12,6,4,41,0.75,0.5,3,2197000,9.73,1983000,3.8,10,0.1439,0
U7792,Healthy food,24,Nữ,Hà Nội,8,5,1,0,14,0.625,0.2,3,82000,9.34,0,4.4,10,0.0491,0
U7792,Luxury,24,Nữ,Hà Nội,42,33,10,9,104,0.7857,0.303,10,19219000,7.94,17693000,2.3,10,0.3649,1
U7792,Outdoor,24,Nữ,Hà Nội,7,3,1,3,17,0.4286,0.3333,4,1670000,6.12,1567000,2.3,10,0.0596,0
U7792,Làm đẹp,24,Nữ,Hà Nội,5,2,1,4,13,0.4,0.5,1,809000,15.98,679000,3.3,10,0.0456,0
U7792,Decor,24,Nữ,Hà Nội,6,5,2,8,25,0.8333,0.4,3,163000,24.74,122000,4.5,10,0.0877,0
U7792,Điện tử,24,Nữ,Hà Nội,0,0,0,5,8,0.0,0.0,2,18978000,4.16,18188000,4.2,10,0.0281,0
U7792,Sách,24,Nữ,Hà Nội,18,8,4,6,37,0.4444,0.5,7,301000,16.54,251000,4.6,10,0.1298,0
U7793,Outdoor,34,Nữ,Hải Phòng,13,4,3,4,30,0.3077,0.75,3,594000,17.39,490000,4.1,6,0.2913,1
U7793,Gia dụng,34,Nữ,Hải Phòng,2,1,1,5,11,0.5,1.0,4,1309000,20.71,1037000,2.6,6,0.1068,0
U7793,Thể thao,34,Nữ,Hải Phòng,6,4,0,1,13,0.6667,0.0,1,771000,10.69,688000,,6,0.1262,0
U7793,Làm đẹp,34,Nữ,Hải Phòng,6,2,2,0,13,0.3333,1.0,1,158000,19.26,127000,3.8,6,0.1262,0
U7793,Luxury,34,Nữ,Hải Phòng,6,4,2,8,21,0.6667,0.5,7,12589000,2.1,12324000,4.4,6,0.2039,0
U7793,Fitness,34,Nữ,Hải Phòng,8,2,0,2,15,0.25,0.0,8,2173000,11.82,1916000,2.5,6,0.1456,0
U7794,Mẹ & Bé,18,Nữ,Hải Phòng,4,1,2,3,13,0.25,2.0,3,71000,11.61,62000,4.8,4,0.197,0
U7794,Luxury,18,Nữ,Hải Phòng,12,8,5,4,33,0.6667,0.625,2,19216000,3.88,18470000,4.0,4,0.5,0
U7794,Thiết bị văn phòng,18,Nữ,Hải Phòng,2,1,2,0,8,0.5,2.0,5,919000,10.1,826000,,4,0.1212,0
U7794,Làm đẹp,18,Nữ,Hải Phòng,4,2,3,1,12,0.5,1.5,4,259000,21.66,202000,2.4,4,0.1818,0
U7795,Thể thao,18,Nam,Hà Nội,4,2,3,0,10,0.5,1.5,5,859000,12.14,754000,4.1,7,0.0355,0
U7795,Pet care,18,Nam,Hà Nội,12,6,4,6,35,0.5,0.6667,4,393000,7.73,362000,,7,0.1241,1
U7795,Gia dụng,18,Nam,Hà Nội,6,4,4,4,24,0.6667,1.0,2,516000,6.27,483000,3.6,7,0.0851,1
U7795,Healthy food,18,Nam,Hà Nội,38,21,8,16,89,0.5526,0.381,6,1662000,4.71,1583000,,7,0.3156,1
U7795,Outdoor,18,Nam,Hà Nội,30,23,14,18,90,0.7667,0.6087,11,2452000,19.52,1973000,4.1,7,0.3191,1
U7795,Gaming,18,Nam,Hà Nội,10,3,0,3,16,0.3,0.0,8,2065000,8.17,0,4.5,7,0.0567,0
U7795,Mẹ & Bé,18,Nam,Hà Nội,5,3,2,1,18,0.6,0.6667,5,1725000,4.59,1645000,1.8,7,0.0638,1
U7796,Mẹ & Bé,56,Nam,Cần Thơ,14,5,5,5,36,0.3571,1.0,8,2198000,16.11,1843000,4.8,10,0.1208,1
U7796,Thời trang,56,Nam,Cần Thơ,27,14,9,7,65,0.5185,0.6429,11,3227000,43.38,1827000,,10,0.2181,1
U7796,Luxury,56,Nam,Cần Thơ,8,6,4,3,27,0.75,0.6667,3,43239000,7.74,39892000,,10,0.0906,1
U7796,Thể thao,56,Nam,Cần Thơ,18,13,9,8,53,0.7222,0.6923,14,2768000,18.8,2247000,4.2,10,0.1779,1
U7796,Điện tử,56,Nam,Cần Thơ,8,6,6,2,25,0.75,1.0,3,7430000,6.23,6967000,,10,0.0839,0
U7796,Fitness,56,Nam,Cần Thơ,5,3,2,5,15,0.6,0.6667,2,530000,5.56,0,4.9,10,0.0503,0
U7796,Làm đẹp,56,Nam,Cần Thơ,20,11,5,5,45,0.55,0.4545,14,1481000,6.64,1382000,4.6,10,0.151,0
U7796,Pet care,56,Nam,Cần Thơ,8,5,2,3,20,0.625,0.4,2,1498000,11.59,1324000,4.0,10,0.0671,0
U7796,Decor,56,Nam,Cần Thơ,3,1,0,3,8,0.3333,0.0,5,328000,22.04,255000,4.7,10,0.0268,0
U7796,Gaming,56,Nam,Cần Thơ,0,0,1,3,4,0.0,0.0,5,3050000,13.75,0,4.3,10,0.0134,0
U7797,Sách,25,Nữ,Hải Phòng,9,3,3,9,31,0.3333,1.0,6,103000,11.29,91000,2.9,2,0.8611,1
U7797,Gaming,25,Nữ,Hải Phòng,0,0,2,1,5,0.0,0.0,2,4087000,12.15,3590000,,2,0.1389,0
U7798,Decor,34,Nữ,Cần Thơ,45,33,11,18,119,0.7333,0.3333,4,2930000,21.12,2311000,3.5,14,0.1938,1
U7798,Gia dụng,34,Nữ,Cần Thơ,1,0,0,4,8,0.0,0.0,4,1890000,10.96,1682000,3.8,14,0.013,0
U7798,Thể thao,34,Nữ,Cần Thơ,17,12,5,1,40,0.7059,0.4167,4,11016000,21.1,8691000,4.2,14,0.0651,1
U7798,Luxury,34,Nữ,Cần Thơ,17,11,8,10,49,0.6471,0.7273,13,9968000,3.11,9657000,,14,0.0798,0
U7798,Điện tử,34,Nữ,Cần Thơ,14,6,4,11,41,0.4286,0.6667,4,2653000,5.04,2519000,,14,0.0668,1
U7798,Healthy food,34,Nữ,Cần Thơ,14,8,2,8,36,0.5714,0.25,7,1283000,7.86,1182000,3.7,14,0.0586,0
U7798,Thiết bị văn phòng,34,Nữ,Cần Thơ,5,2,0,6,15,0.4,0.0,5,3635000,17.51,2998000,4.3,14,0.0244,0
U7798,Outdoor,34,Nữ,Cần Thơ,6,3,0,4,13,0.5,0.0,3,359000,8.87,0,,14,0.0212,0
U7798,Mẹ & Bé,34,Nữ,Cần Thơ,6,4,1,4,19,0.6667,0.25,2,5350000,4.18,5126000,4.7,14,0.0309,0
U7798,Sách,34,Nữ,Cần Thơ,6,4,2,1,17,0.6667,0.5,3,463000,16.87,384000,,14,0.0277,0
U7798,Fitness,34,Nữ,Cần Thơ,9,7,3,1,20,0.7778,0.4286,6,5949000,6.2,0,,14,0.0326,0
U7798,Pet care,34,Nữ,Cần Thơ,41,33,9,6,92,0.8049,0.2727,12,397000,3.9,381000,,14,0.1498,0
U7798,Thời trang,34,Nữ,Cần Thơ,33,27,14,10,89,0.8182,0.5185,8,2634000,23.14,2024000,4.7,14,0.145,1
U7798,Gaming,34,Nữ,Cần Thơ,21,15,3,10,56,0.7143,0.2,6,1806000,7.87,1663000,4.9,14,0.0912,1
U7799,Gaming,21,Nữ,Cần Thơ,3,1,2,1,7,0.3333,2.0,1,3043000,9.62,0,4.2,10,0.0289,0
U7799,Luxury,21,Nữ,Cần Thơ,1,0,0,0,4,0.0,0.0,4,9143000,6.68,8532000,,10,0.0165,0
U7799,Outdoor,21,Nữ,Cần Thơ,16,8,5,9,41,0.5,0.625,12,741000,13.22,643000,4.2,10,0.1694,0
U7799,Healthy food,21,Nữ,Cần Thơ,17,11,4,9,41,0.6471,0.3636,5,1082000,5.09,0,3.3,10,0.1694,0
U7799,Fitness,21,Nữ,Cần Thơ,7,5,2,8,22,0.7143,0.4,3,8312000,12.54,0,4.8,10,0.0909,0
U7799,Gia dụng,21,Nữ,Cần Thơ,18,11,4,1,36,0.6111,0.3636,5,6355000,5.52,6004000,,10,0.1488,0
U7799,Mẹ & Bé,21,Nữ,Cần Thơ,7,5,5,1,19,0.7143,1.0,1,151000,10.37,135000,4.4,10,0.0785,0
U7799,Pet care,21,Nữ,Cần Thơ,7,3,2,4,19,0.4286,0.6667,2,50000,5.1,47000,,10,0.0785,0
U7799,Thể thao,21,Nữ,Cần Thơ,3,1,0,5,12,0.3333,0.0,1,5006000,21.96,3906000,,10,0.0496,0
U7799,Thời trang,21,Nữ,Cần Thơ,13,5,2,15,41,0.3846,0.4,8,247000,12.61,215000,3.4,10,0.1694,1
U7800,Mẹ & Bé,24,Nữ,Hồ Chí Minh,1,0,3,1,6,0.0,0.0,4,102000,15.29,86000,,4,0.15,0
U7800,Healthy food,24,Nữ,Hồ Chí Minh,4,3,2,2,13,0.75,0.6667,4,401000,9.13,364000,,4,0.325,0
U7800,Pet care,24,Nữ,Hồ Chí Minh,1,0,3,2,7,0.0,0.0,2,1422000,9.83,1282000,3.9,4,0.175,0
U7800,Outdoor,24,Nữ,Hồ Chí Minh,2,1,3,5,14,0.5,3.0,2,6961000,12.4,6097000,4.5,4,0.35,0
U7801,Gia dụng,51,Nữ,Hải Phòng,9,3,0,4,21,0.3333,0.0,1,5459000,15.1,4634000,4.5,9,0.0901,1
U7801,Thời trang,51,Nữ,Hải Phòng,4,1,3,4,15,0.25,3.0,5,1242000,20.94,981000,3.8,9,0.0644,0
U7801,Điện tử,51,Nữ,Hải Phòng,7,5,4,0,16,0.7143,0.8,5,6685000,11.13,0,4.8,9,0.0687,0
U7801,Làm đẹp,51,Nữ,Hải Phòng,10,8,2,1,28,0.8,0.25,6,2250000,22.33,1747000,4.6,9,0.1202,1
U7801,Decor,51,Nữ,Hải Phòng,32,19,8,12,75,0.5938,0.4211,10,118000,12.64,103000,3.4,9,0.3219,0
U7801,Outdoor,51,Nữ,Hải Phòng,8,4,2,5,21,0.5,0.5,2,781000,14.59,667000,4.9,9,0.0901,0
U7801,Gaming,51,Nữ,Hải Phòng,1,0,2,2,8,0.0,0.0,3,4150000,4.88,3947000,4.4,9,0.0343,0
U7801,Thiết bị văn phòng,51,Nữ,Hải Phòng,5,4,3,2,16,0.8,0.75,2,469000,4.29,448000,3.4,9,0.0687,0
U7801,Thể thao,51,Nữ,Hải Phòng,13,9,3,1,33,0.6923,0.3333,2,475000,25.92,351000,3.9,9,0.1416,1
U7802,Thời trang,43,Nữ,Hà Nội,18,10,6,18,62,0.5556,0.6,4,522000,13.42,451000,3.2,10,0.1216,1
U7802,Pet care,43,Nữ,Hà Nội,7,3,4,7,24,0.4286,1.3333,4,456000,7.34,422000,4.0,10,0.0471,0
U7802,Decor,43,Nữ,Hà Nội,17,7,2,8,39,0.4118,0.2857,3,231000,10.97,205000,3.9,10,0.0765,1
U7802,Outdoor,43,Nữ,Hà Nội,30,21,7,4,67,0.7,0.3333,4,4925000,12.27,4320000,4.6,10,0.1314,1
U7802,Luxury,43,Nữ,Hà Nội,17,8,3,9,43,0.4706,0.375,8,15137000,0.34,15085000,4.4,10,0.0843,1
U7802,Làm đẹp,43,Nữ,Hà Nội,15,12,8,1,37,0.8,0.6667,1,163000,11.49,144000,4.1,10,0.0725,0
U7802,Gia dụng,43,Nữ,Hà Nội,14,9,7,6,39,0.6429,0.7778,6,4671000,11.18,4148000,2.6,10,0.0765,0
U7802,Sách,43,Nữ,Hà Nội,26,16,8,12,68,0.6154,0.5,11,114000,4.23,109000,2.9,10,0.1333,1
U7802,Thể thao,43,Nữ,Hà Nội,9,4,1,3,23,0.4444,0.25,1,368000,19.56,296000,3.4,10,0.0451,1
U7802,Fitness,43,Nữ,Hà Nội,35,29,13,20,108,0.8286,0.4483,9,2719000,5.74,2562000,4.5,10,0.2118,1
U7803,Điện tử,19,Nam,Hồ Chí Minh,6,2,2,2,13,0.3333,1.0,3,3741000,11.2,3322000,3.7,3,0.2097,0
U7803,Pet care,19,Nam,Hồ Chí Minh,12,6,5,2,25,0.5,0.8333,1,159000,11.29,0,4.3,3,0.4032,0
U7803,Luxury,19,Nam,Hồ Chí Minh,14,5,1,2,24,0.3571,0.2,1,7077000,4.41,6764000,4.1,3,0.3871,0
U7804,Thể thao,41,Nữ,Cần Thơ,4,2,0,3,11,0.5,0.0,8,538000,14.45,460000,3.7,5,0.0625,0
U7804,Sách,41,Nữ,Cần Thơ,5,2,0,3,14,0.4,0.0,1,176000,9.13,159000,4.1,5,0.0795,0
U7804,Mẹ & Bé,41,Nữ,Cần Thơ,45,25,13,13,108,0.5556,0.52,9,137000,7.05,127000,3.5,5,0.6136,1
U7804,Decor,41,Nữ,Cần Thơ,2,0,2,2,9,0.0,0.0,3,471000,23.08,362000,2.2,5,0.0511,0
U7804,Gaming,41,Nữ,Cần Thơ,18,8,5,2,34,0.4444,0.625,5,500000,10.66,446000,,5,0.1932,0
U7805,Thời trang,21,Nữ,Cần Thơ,13,5,3,6,32,0.3846,0.6,10,849000,36.25,541000,,10,0.071,1
U7805,Thiết bị văn phòng,21,Nữ,Cần Thơ,29,10,3,9,56,0.3448,0.3,5,1169000,10.76,1043000,4.7,10,0.1242,1
U7805,Thể thao,21,Nữ,Cần Thơ,4,3,3,3,14,0.75,1.0,2,4045000,13.9,3482000,4.7,10,0.031,0
U7805,Mẹ & Bé,21,Nữ,Cần Thơ,22,15,7,20,71,0.6818,0.4667,7,704000,6.69,656000,,10,0.1574,1
U7805,Healthy food,21,Nữ,Cần Thơ,10,5,5,7,32,0.5,1.0,2,1582000,1.95,1551000,4.1,10,0.071,1
U7805,Điện tử,21,Nữ,Cần Thơ,7,5,2,3,18,0.7143,0.4,3,3525000,6.95,3280000,,10,0.0399,0
U7805,Fitness,21,Nữ,Cần Thơ,30,11,5,6,62,0.3667,0.4545,8,1286000,7.4,1190000,4.8,10,0.1375,1
U7805,Sách,21,Nữ,Cần Thơ,41,27,17,6,103,0.6585,0.6296,5,315000,6.09,295000,,10,0.2284,1
U7805,Pet care,21,Nữ,Cần Thơ,7,3,3,8,28,0.4286,1.0,1,2283000,9.09,2075000,4.8,10,0.0621,1
U7805,Gaming,21,Nữ,Cần Thơ,14,6,6,5,35,0.4286,1.0,6,992000,16.44,828000,4.5,10,0.0776,0
U7806,Pet care,20,Nữ,Đà Nẵng,42,21,11,14,97,0.5,0.5238,13,1428000,2.85,1387000,3.3,10,0.2462,1
U7806,Fitness,20,Nữ,Đà Nẵng,12,6,4,20,54,0.5,0.6667,10,19663000,18.95,15936000,,10,0.1371,1
U7806,Luxury,20,Nữ,Đà Nẵng,7,2,2,8,20,0.2857,1.0,7,5797000,3.0,5623000,2.9,10,0.0508,0
U7806,Làm đẹp,20,Nữ,Đà Nẵng,3,1,2,2,11,0.3333,2.0,4,1349000,24.88,1013000,4.5,10,0.0279,0
U7806,Gia dụng,20,Nữ,Đà Nẵng,5,2,0,3,15,0.4,0.0,7,962000,9.03,875000,4.8,10,0.0381,1
U7806,Thể thao,20,Nữ,Đà Nẵng,24,11,4,10,59,0.4583,0.3636,13,5778000,12.87,5034000,4.4,10,0.1497,1
U7806,Thiết bị văn phòng,20,Nữ,Đà Nẵng,2,1,0,4,8,0.5,0.0,4,6102000,7.94,5617000,4.0,10,0.0203,0
